#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2016-02-29T21:59:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ56d4b2251d72	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=HIP
#-out=Vmag
#Vmag=-1.44 .. 6.0
#-out=Plx
#-out=B-V
#HIPep=HIPep
#Erratum=Erratum
#

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#HIP|Vmag|Plx|B-V
# |mag|mas|mag
#------|-----|-------|------
 79754| 5.45|   4.05| 1.696
 79757| 5.80|   3.95| 0.063
 79790| 4.97|   2.27| 0.788
 79797| 5.95|  18.13| 0.159
 79804| 5.37|   4.96| 1.551
 79822| 4.95|  33.52| 0.393
 79881| 4.80|  23.23| 0.008
 79882| 3.23|  30.34| 0.966
 79938| 5.97|   3.77| 1.475
 79953| 5.93|   5.11| 1.369
 79963| 5.44|   6.97| 0.099
 79980| 5.53|  24.10| 0.466
 79992| 3.91|  10.37|-0.151
 80000| 4.01|  25.58| 1.080
 80008| 5.48|  37.29| 0.410
 80047| 4.68|   4.26| 1.680
 80054| 5.76|   8.98| 0.970
 80057| 5.27|   4.92| 1.413
 80079| 4.55|   2.77| 0.758
 80112| 2.90|   4.44| 0.299
 80161| 5.26|  11.09| 1.115
 80170| 3.74|  16.69| 0.299
 80179| 4.82|  36.56| 0.338
 80181| 4.86|  17.76| 0.970
 80197| 5.20|   5.87| 1.631
 80208| 5.32|   5.86|-0.047
 80212| 5.89|   3.13| 1.121
 80214| 5.40|   5.98| 1.523
 80309| 5.67|   7.91| 0.956
 80331| 2.73|  37.18| 0.910
 80337| 5.37|  77.69| 0.625
 80343| 4.48|  18.32| 0.996
 80351| 5.83|   9.55| 0.018
 80375| 5.75|   8.90| 0.001
 80390| 5.42|   6.97|-0.104
 80399| 5.40|  31.82| 0.625
 80460| 5.53|  12.73| 0.174
 80463| 4.57|  13.87| 0.002
 80473| 4.57|   8.27| 0.227
 80480| 5.55|  23.61| 0.249
 80569| 4.22|   6.67| 0.217
 80582| 4.46|   8.16|-0.070
 80620| 5.24|   6.43| 1.721
 80628| 4.62|  26.67| 0.185
 80645| 5.28|  24.75| 0.383
 80650| 4.94|   6.64|-0.051
 80672| 5.79|  10.22| 1.104
 80675| 5.67|   4.80| 0.008
 80686| 4.90|  82.61| 0.555
 80693| 5.41|   7.72| 1.461
 80704| 4.83|   9.03| 1.289
 80763| 1.06|   5.40| 1.865
 80782| 5.35|   2.73| 0.488
 80793| 5.66|  12.18| 0.823
 80815| 4.79|   8.30|-0.116
 80816| 2.78|  22.07| 0.947
 80843| 5.24|   4.30| 1.274
 80874| 5.19|   4.87| 1.236
 80883| 3.82|  19.63| 0.022
 80894| 4.29|  15.53| 0.924
 80898| 5.76|   3.52| 1.605
 80911| 4.24|   4.37|-0.168
 80945| 5.31|   0.38| 0.299
 80953| 5.61|  14.48| 0.125
 80975| 4.45|  18.66| 0.130
 80991| 5.92|   9.72| 0.039
 81007| 5.63|  10.12|-0.044
 81008| 4.84|  10.29| 1.495
 81065| 3.86|  20.44| 0.923
 81122| 4.86|   0.70| 0.045
 81126| 4.20|  10.79|-0.013
 81141| 5.50|   3.46| 1.235
 81252| 5.50|   9.94| 0.949
 81266| 2.82|   7.59|-0.206
 81289| 5.83|   3.71| 1.044
 81290| 5.53|   8.16|-0.060
 81292| 5.07|   8.22|-0.027
 81300| 5.77| 102.27| 0.827
 81304| 4.18|   9.63| 1.535
 81305| 5.46|   1.07| 0.338
 81377| 2.54|   7.12| 0.038
 81437| 5.28|  12.60| 1.055
 81472| 5.83|   4.75|-0.053
 81497| 4.86|   8.67| 1.562
 81523| 5.93|   7.51|-0.035
 81641| 5.77|  10.76|-0.004
 81660| 4.84|   4.79| 1.212
 81693| 2.81|  92.63| 0.650
 81702| 5.57|  -1.86| 0.169
 81710| 5.89|   4.74|-0.078
 81724| 4.91|   8.34| 1.095
 81729| 5.92|  23.35| 0.402
 81733| 5.62|   1.00|-0.043
 81734| 5.74|  19.70| 0.336
 81741| 5.84|  11.16| 0.653
 81754| 5.55|  23.50| 0.436
 81833| 3.48|  29.11| 0.916
 81852| 4.23|  20.69| 1.060
 81854| 5.99|  27.78| 0.430
 81966| 5.96|   4.74| 1.230
 81972| 5.64|   6.62|-0.093
 81992| 5.99|   4.32| 0.103
 82020| 4.84|  37.41| 0.375
 82028| 5.60|   6.31| 1.637
 82073| 5.15|   9.30| 1.535
 82080| 4.21|   9.41| 0.897
 82110| 5.74|   3.89|-0.101
 82129| 5.10|   5.21|-0.080
 82135| 5.48|   8.83| 0.975
 82171| 5.55|   1.56|-0.096
 82172| 5.86|   4.39| 1.504
 82216| 5.22|   7.09|-0.001
 82273| 1.91|   7.85| 1.447
 82321| 4.82|  18.62| 0.087
 82350| 5.91|  11.34| 0.015
 82363| 3.77|  10.41| 1.562
 82369| 4.64|  27.04| 0.478
 82396| 2.29|  49.85| 1.144
 82402| 5.48|  17.30| 0.108
 82422| 5.73|   3.53| 1.626
 82480| 5.51|   9.45| 0.055
 82493| 5.23|   0.48| 0.047
 82504| 5.03|   4.30| 1.246
 82514| 3.00|   3.97|-0.200
 82545| 3.56|   6.31|-0.210
 82587| 5.34|  33.30| 0.319
 82611| 5.99|   5.34| 1.325
 82621| 5.86|  35.73| 0.685
 82650| 5.95|   2.81| 1.643
 82671| 4.70|  -1.13| 0.444
 82672| 5.91|   4.74| 1.592
 82673| 4.39|  13.95|-0.088
 82676| 5.46|   0.55| 0.176
 82716| 5.84|  -0.27| 0.626
 82729| 3.62|  21.67| 1.393
 82730| 5.23|  13.14| 1.100
 82764| 5.39|  12.80| 0.966
 82775| 5.78|   0.34| 0.132
 82802| 5.35|   9.19| 1.407
 82806| 5.99|   7.27| 0.059
 82860| 4.88|  66.28| 0.481
 82902| 5.94|  10.35|-0.069
 82925| 5.57|   8.99|-0.018
 82960| 5.48|   4.50| 1.606
 83000| 3.19|  37.99| 1.160
 83057| 5.53|   6.23| 0.016
 83081| 3.12|   5.68| 1.552
 83150| 5.79|   3.32|-0.103
 83153| 4.06|  10.72| 1.452
 83176| 5.88|   6.76| 1.607
 83187| 5.64|  19.74| 0.194
 83196| 5.74|  30.05| 0.407
 83207| 3.92|  20.04|-0.018
 83216| 5.98|   8.39| 0.883
 83235| 5.95|  11.18| 1.161
 83254| 5.69|   1.07| 1.332
 83262| 4.82|   8.11| 1.483
 83313| 5.27|  11.05| 0.028
 83336| 5.03|   6.64|-0.100
 83367| 5.76|   8.84| 1.018
 83430| 4.97|   7.97| 1.600
 83431| 5.27|  37.97| 0.498
 83478| 5.91|  12.38| 0.010
 83491| 5.91|  15.61| 0.409
 83535| 5.73|   4.51|-0.097
 83574| 4.83|   1.22| 0.257
 83601| 6.00|  49.06| 0.578
 83608| 4.91|  37.08| 0.471
 83613| 4.89|  22.68| 0.125
 83635| 5.63|   4.26| 0.104
 83692| 5.56|   9.11| 1.299
 83693| 5.98|   7.73| 0.076
 83838| 5.41|  18.55| 0.309
 83854| 5.98|   8.13| 1.011
 83895| 3.17|   9.60|-0.120
 83896| 5.93|  12.21| 0.276
 83947| 5.07|  11.73| 1.275
 83962| 5.43|  24.79| 0.465
 84012| 2.43|  38.77| 0.059
 84033| 5.06|  10.87| 0.867
 84105| 5.94|   3.93| 1.786
 84143| 3.32|  45.56| 0.441
 84150| 5.66|  15.46| 0.042
 84177| 5.32|   4.20| 1.593
 84183| 5.54|  24.01| 0.216
 84226| 5.95|   0.87| 0.071
 84248| 5.87|   9.98| 1.070
 84345| 2.78|   8.53| 1.164
 84379| 3.12|  41.55| 0.080
 84380| 3.16|   8.89| 1.437
 84401| 5.60|   0.73|-0.056
 84402| 5.98|  10.63| 1.096
 84405| 4.33| 167.08| 0.855
 84425| 5.95|  32.60| 0.580
 84431| 5.99|   4.37| 1.335
 84500| 5.89|   5.38| 0.023
 84514| 4.72|  14.97| 1.119
 84551| 5.53|  19.80| 0.514
 84573| 4.80|   3.77|-0.166
 84606| 4.64|  18.34| 0.043
 84626| 5.14|   8.98| 1.046
 84631| 6.00|   8.12| 0.015
 84656| 5.97|  10.20| 1.011
 84671| 5.03|   4.72| 1.539
 84690| 5.76|   9.62|-0.049
 84691| 5.68|  10.24| 0.981
 84709| 5.91| 143.45| 1.082
 84720| 5.47| 113.81| 0.764
 84731| 5.93|   1.59| 1.389
 84769| 5.74|   3.29| 1.499
 84821| 5.36|   6.49| 0.063
 84833| 5.01|   6.90| 1.654
 84835| 5.51|   5.66| 1.586
 84862| 5.38|  69.48| 0.619
 84880| 4.32|  16.86| 0.037
 84887| 5.13|   7.05| 0.000
 84893| 4.39|  57.48| 0.394
 84949| 5.55|  15.53| 0.667
 84950| 5.69|   5.52| 1.463
 84969| 4.76|  10.46| 1.194
 84970| 3.27|   5.79|-0.186
 84979| 5.39|   2.85|-0.042
 85048| 5.91|   7.75| 1.075
 85049| 5.86|   4.15| 1.075
 85068| 5.76|   7.98| 0.994
 85079| 5.21|   4.52|-0.097
 85084| 5.30|   5.44| 1.549
 85112| 4.15|   8.12|-0.011
 85139| 5.77|   3.03| 1.251
 85147| 5.69|   1.99|-0.147
 85157| 5.70|  23.37| 0.229
 85162| 5.10|   4.31|-0.052
 85169| 5.76|   4.62|-0.067
 85185| 5.75|   7.55| 0.074
 85207| 5.82|  10.81| 0.939
 85258| 2.84|   5.41| 1.479
 85267| 3.31|   2.87|-0.150
 85290| 5.65|   9.58| 0.024
 85312| 5.19|   8.19| 1.055
 85340| 4.16|  38.96| 0.283
 85355| 4.34|   2.78| 1.480
 85365| 4.53|  33.28| 0.385
 85379| 5.83|   8.98| 0.121
 85382| 5.94|  11.63|-0.017
 85385| 5.52|   6.94|-0.119
 85389| 5.28|   5.44|-0.058
 85409| 5.90|   1.95| 0.063
 85423| 4.28|  29.26| 0.402
 85442| 5.98|   5.44| 0.010
 85470| 5.72|  10.44| 1.169
 85520| 5.93|   3.63| 1.113
 85537| 5.41|  15.86| 0.237
 85543| 5.98|   5.12| 1.112
 85667| 5.31|  60.80| 0.715
 85670| 2.79|   9.02| 0.954
 85693| 4.41|   8.88| 1.434
 85696| 2.70|   6.29|-0.179
 85699| 5.78|  20.88| 0.239
 85715| 5.63|   8.65| 0.960
 85727| 3.60|  17.42|-0.104
 85749| 5.57|   8.75| 0.844
 85751| 5.99|   1.52|-0.045
 85755| 4.78|   7.65| 0.016
 85760| 5.83|   4.02| 1.617
 85790| 5.66|  11.86|-0.001
 85792| 2.84|  13.46|-0.136
 85805| 5.07|  15.02| 1.077
 85819| 4.89|  32.96| 0.251
 85822| 4.35|  17.85| 0.021
 85829| 4.86|  32.64| 0.279
 85888| 5.72|   8.62| 1.089
 85889| 5.84|   3.32| 0.041
 85912| 5.65|  27.26| 0.505
 85922| 5.61|  20.66| 0.187
 85927| 1.62|   4.64|-0.231
 85930| 5.68|  10.20| 1.002
 85998| 5.80|   9.54| 0.040
 86011| 5.69|   0.96| 0.045
 86019| 5.54|   8.65| 0.013
 86032| 2.08|  69.84| 0.155
 86036| 5.23|  70.98| 0.602
 86092| 4.56|   8.46|-0.020
 86170| 4.26|  22.64| 1.075
 86182| 5.35|   9.91| 1.142
 86201| 4.77|  42.62| 0.430
 86219| 5.87|  10.17| 1.016
 86228| 1.86|  11.99| 0.406
 86248| 5.89|   9.43| 1.109
 86254| 5.76|  13.59| 0.114
 86263| 3.54|  30.93| 0.262
 86266| 5.94|   1.22| 0.357
 86284| 4.58|   5.94| 0.132
 86305| 5.25|  23.71| 0.195
 86313| 5.74|   7.67| 1.228
 86414| 3.82|   6.58|-0.179
 86486| 4.76|  45.72| 0.415
 86552| 5.78|   4.94|-0.004
 86561| 6.00|   9.83| 1.068
 86565| 4.24|  19.41| 0.086
 86575| 5.97|   2.63| 1.271
 86614| 4.57|  45.38| 0.434
 86620| 5.81|  44.80| 0.530
 86623| 5.54|  28.15| 0.387
 86667| 5.56|   8.92| 1.436
 86670| 2.39|   7.03|-0.171
 86698| 5.53|   6.02| 1.553
 86731| 5.73|  26.13| 0.683
 86736| 4.86|  57.00| 0.469
 86742| 2.76|  39.78| 1.168
 86782| 5.75|   7.90| 0.017
 86796| 5.12|  65.46| 0.694
 86847| 5.87|  12.12| 0.163
 86871| 5.97|   8.03| 0.912
 86929| 3.61|   8.79| 1.161
 86974| 3.42| 119.05| 0.750
 87044| 5.61|   8.86| 0.036
 87072| 4.53|   3.03| 0.600
 87073| 2.99|   1.82| 0.509
 87074| 5.93|   6.39| 0.009
 87108| 3.75|  34.42| 0.043
 87158| 5.69|  13.04| 0.938
 87194| 5.09|  15.94| 1.141
 87212| 5.02|  15.03| 0.043
 87220| 4.79|   5.37|-0.028
 87234| 5.02|  31.13| 0.518
 87261| 3.19|  25.71| 1.192
 87294| 4.78|   0.88| 0.259
 87308| 5.51|  12.23| 1.071
 87314| 5.68|   3.96|-0.099
 87390| 5.94|   4.42| 1.572
 87393| 5.78|   8.79| 1.008
 87460| 5.88|   3.93|-0.111
 87472| 5.84|   4.38| 1.129
 87491| 5.91|   9.30| 1.573
 87558| 5.77|  31.87| 0.425
 87563| 5.17|   8.97| 1.166
 87569| 5.58|   3.09| 1.098
 87585| 3.73|  29.26| 1.177
 87616| 6.00|   3.23|-0.060
 87728| 5.43|   4.51| 0.340
 87747| 5.47|   1.02| 0.341
 87777| 5.62|   6.67| 1.249
 87808| 3.86|   4.87| 1.350
 87812| 5.82|   3.93| 0.058
 87813| 5.93|  13.11| 0.024
 87833| 2.24|  22.10| 1.521
 87836| 5.76|  19.87| 0.207
 87846| 4.85|   9.39| 1.176
 87847| 5.44|   7.66| 1.162
 87875| 5.95|  10.46| 0.110
 87933| 3.70|  24.12| 0.935
 87936| 4.88|   5.96| 1.617
 87998| 4.41|   4.10| 0.380
 88012| 5.99|   2.45|-0.077
 88038| 5.74|   8.93| 0.915
 88048| 3.32|  21.35| 0.987
 88060| 5.00|   3.49| 1.654
 88101| 5.86|   5.90| 1.561
 88116| 4.74|   7.47|-0.030
 88122| 5.69|   5.34| 1.562
 88128| 4.67|   4.97| 1.254
 88136| 5.74|  18.84| 0.516
 88149| 4.79|   4.82|-0.100
 88175| 4.62|  43.11| 0.390
 88192| 3.93|   2.30| 0.029
 88267| 4.26|   6.93| 0.406
 88290| 4.42|  12.31| 0.046
 88298| 5.72|  -0.14|-0.030
 88331| 5.25|   3.17|-0.100
 88380| 5.37|   2.95| 0.495
 88404| 4.77|  19.22| 0.410
 88469| 5.89|   0.66| 0.031
 88550| 5.98|   9.18| 1.160
 88567| 4.66|   1.57| 0.774
 88601| 4.03| 196.62| 0.860
 88635| 2.98|  33.94| 0.981
 88636| 5.72|   4.69| 1.179
 88657| 4.96|   5.30| 1.656
 88670| 5.84|   5.72| 0.184
 88684| 5.74|  28.61| 0.968
 88694| 5.94|  57.58| 0.615
 88714| 3.65|   3.22|-0.101
 88726| 4.92|  22.79| 0.255
 88745| 5.05|  63.88| 0.528
 88765| 4.64|  13.71| 0.951
 88771| 3.71|  39.40| 0.159
 88788| 5.00|   8.98| 0.913
 88794| 3.84|   9.39|-0.018
 88816| 5.52|  13.08| 1.132
 88817| 5.79|  19.65| 0.127
 88818| 5.83|  14.27| 0.158
 88836| 5.49|  15.66| 1.161
 88839| 4.55|   9.38| 0.938
 88866| 4.33|  23.55| 0.228
 88886| 4.37|   2.14|-0.164
 88899| 5.10|  10.16| 0.176
 88964| 5.71|  19.62| 0.363
 89000| 5.67|  21.30| 0.490
 89008| 5.57|   7.52| 0.915
 89020| 5.53|   9.05| 0.979
 89042| 5.47|  56.32| 0.592
 89047| 5.97|  20.00| 0.943
 89065| 5.50|   7.91| 1.204
 89099| 5.86|  12.13| 0.295
 89112| 4.52|   7.98| 1.009
 89115| 5.86|  12.88| 1.253
 89153| 4.96|  13.35| 1.055
 89156| 5.98|   4.27| 0.045
 89172| 4.96|   5.42| 1.643
 89234| 5.86|  24.48| 0.464
 89290| 5.47|   1.97|-0.155
 89341| 3.84|   0.11| 0.195
 89348| 4.99|  42.56| 0.440
 89369| 5.49|   6.45| 1.528
 89439| 5.29|  -0.33| 0.007
 89440| 5.96|  -0.22|-0.023
 89448| 5.96|  11.48| 1.055
 89482| 5.56|   6.04|-0.111
 89487| 5.58|  11.02| 0.944
 89507| 5.45|  12.16| 0.962
 89587| 5.99|   9.91| 0.890
 89605| 5.36|   4.39|-0.050
 89609| 5.81|   3.12| 1.569
 89642| 3.10|  21.87| 1.582
 89678| 4.66|   4.66| 1.629
 89772| 5.41|  22.24| 1.084
 89773| 5.30|   2.55| 1.508
 89826| 4.33|  13.71| 1.162
 89851| 5.39|   6.93| 1.473
 89861| 4.92|   7.66| 1.594
 89908| 4.22|  11.28|-0.093
 89918| 4.85|  12.11| 0.911
 89925| 5.61|  17.36| 0.231
 89931| 2.72|  10.67| 1.380
 89935| 5.12|  11.79| 0.212
 89937| 3.55| 124.11| 0.489
 89962| 3.23|  52.81| 0.941
 89968| 5.76|   2.52| 0.670
 89981| 5.02|   4.32| 1.619
 90023| 5.41|   4.82| 1.633
 90037| 5.09|   6.48| 1.498
 90052| 5.99|   6.81| 0.056
 90067| 5.25|   7.48| 1.250
 90074| 5.33|   5.27|-0.121
 90096| 5.71|   5.33| 0.006
 90098| 4.35|   7.76| 1.462
 90124| 5.52|  10.21| 1.015
 90133| 5.47|  16.59| 0.043
 90135| 4.66|  17.08| 0.932
 90139| 3.85|  25.40| 1.168
 90156| 4.98|  17.31| 0.082
 90185| 1.79|  22.55|-0.031
 90191| 5.11|   7.39| 0.047
 90200| 5.24|   6.22|-0.163
 90260| 5.58|   4.99| 1.138
 90289| 4.81|   5.46| 1.310
 90313| 5.64|   4.04| 0.884
 90342| 5.81|   7.63| 0.068
 90344| 4.82|  10.28| 1.179
 90414| 5.44|   6.16| 0.855
 90422| 3.49|  13.08|-0.179
 90441| 5.20|   6.81| 0.487
 90485| 5.90|  27.53| 0.517
 90496| 2.82|  42.20| 1.025
 90497| 5.71|   4.41|-0.034
 90541| 5.63|   6.54| 0.140
 90568| 4.10|  25.60| 0.995
 90595| 4.67|  11.19| 0.076
 90606| 5.95|   9.36| 1.173
 90637| 5.87|   2.21|-0.096
 90642| 5.38|  13.81| 0.961
 90647| 5.65|   6.87| 1.192
 90662| 5.69|   5.49| 1.258
 90664| 5.74|   9.12| 0.987
 90687| 5.63|  11.13| 1.057
 90762| 5.76|   7.88| 0.053
 90763| 5.37|   9.32| 0.182
 90797| 4.63|   6.81|-0.116
 90804| 5.77|   4.70| 0.379
 90806| 5.12|  15.30| 0.016
 90830| 4.92|   4.10|-0.101
 90842| 5.71|   2.62| 1.322
 90844| 5.93|   5.72| 0.170
 90853| 5.07|   2.92|-0.127
 90887| 5.16|  14.83| 0.079
 90905| 4.77|   1.13| 0.611
 90913| 5.47|   2.57| 1.998
 90915| 5.88|   4.11| 1.490
 90923| 5.47|   8.92|-0.077
 90930| 5.88|   9.16| 0.992
 90968| 5.67|   1.90|-0.060
 90982| 4.62|   3.76| 0.994
 90991| 5.74|  15.42| 0.043
 91004| 5.49|   0.95| 1.795
 91013| 5.38|   4.10| 1.091
 91014| 5.28|   1.46|-0.115
 91105| 5.12|  11.25| 0.926
 91117| 3.85|  18.72| 1.317
 91118| 5.79|   4.82| 0.006
 91139| 5.62|   6.70| 1.015
 91217| 5.38|  25.75| 0.387
 91235| 5.41|   6.25|-0.101
 91237| 5.43|  31.53| 0.386
 91262| 0.03| 128.93|-0.001
 91315| 5.74|   7.66|-0.045
 91322| 5.76|   5.06| 0.067
 91347| 5.93|  10.38| 0.189
 91405| 5.78|   7.01|-0.018
 91438| 5.85|  77.02| 0.673
 91461| 5.84|   9.91| 0.233
 91494| 5.42|   3.99| 1.654
 91525| 6.00|   5.79|-0.067
 91532| 5.82|   6.19| 1.536
 91726| 4.70|  17.44| 0.358
 91755| 5.03|   8.96|-0.070
 91792| 4.01|  15.55| 1.134
 91845| 4.88|   6.24| 1.112
 91854| 5.76|   7.96| 0.967
 91875| 5.11|  16.15| 0.075
 91883| 5.68|  19.27| 0.360
 91918| 4.86|   7.23|-0.168
 91919| 4.67|  20.10| 0.170
 91926| 4.59|  20.34| 0.180
 91971| 4.34|  21.23| 0.192
 91973| 5.73|  21.72| 0.285
 91974| 5.82|   4.11| 0.033
 91975| 5.02|   6.91|-0.055
 91989| 5.40|   2.47| 0.850
 92024| 4.78|  34.21| 0.199
 92027| 5.82|   4.60| 0.041
 92041| 3.17|  14.14|-0.107
 92043| 4.19|  52.37| 0.483
 92056| 5.25|   9.74| 0.953
 92088| 4.83|  12.96| 1.199
 92111| 5.37|   2.55| 1.591
 92112| 5.37|  10.73| 0.049
 92117| 5.89|  12.62| 0.131
 92133| 5.91|   1.50|-0.096
 92136| 5.69|  -0.07| 0.584
 92161| 4.34|  35.17| 0.148
 92175| 4.22|   4.73| 1.087
 92202| 5.38|   2.32| 1.280
 92226| 5.20|   8.30| 0.781
 92294| 5.71|  14.45| 0.268
 92308| 5.46|   9.40| 0.133
 92312| 5.89|  11.63| 0.022
 92367| 5.80|   7.59| 0.891
 92382| 5.60|   5.37|-0.077
 92390| 5.22|   4.35| 1.404
 92391| 5.99|   2.19| 1.568
 92398| 5.93|   3.23|-0.154
 92405| 5.22|  13.70| 0.100
 92420| 3.52|   3.70| 0.003
 92488| 5.82|   2.16| 0.594
 92512| 4.63|  10.12| 1.185
 92549| 5.51|  38.32| 0.843
 92609| 4.22|   1.80|-0.150
 92614| 5.43|   7.10|-0.068
 92630| 5.51|   3.41| 1.641
 92646| 5.18|  11.13| 0.962
 92689| 4.92|   9.67| 0.903
 92728| 5.58|   3.02|-0.138
 92747| 5.68|   1.88| 1.206
 92761| 4.86|   1.76| 1.412
 92768| 5.64|   8.04| 1.361
 92782| 4.82|   9.47| 1.151
 92791| 4.22|   3.63| 1.575
 92814| 5.08|   1.96| 0.141
 92818| 4.57|   6.71| 0.782
 92822| 5.84|  18.89| 0.452
 92824| 5.29|  13.06| 1.304
 92831| 5.46|  12.19| 1.034
 92833| 5.99|   2.45| 0.922
 92845| 5.00|  12.07| 1.348
 92855| 2.05|  14.54|-0.134
 92862| 4.08|   9.33| 1.397
 92872| 5.58|  11.14| 1.041
 92882| 5.56|  31.24| 0.445
 92931| 5.91|   3.66|-0.021
 92937| 5.69|  11.84| 1.092
 92946| 4.62|  24.73| 0.161
 92951| 4.98|  22.84| 0.204
 92953| 5.35|  10.52| 0.998
 92969| 5.62|  10.39| 0.938
 92989| 5.36|   7.67|-0.147
 92997| 5.67|  11.40| 1.155
 93015| 4.40|   6.00| 0.530
 93017| 5.20|  66.76| 0.594
 93026| 4.83|  15.77| 1.057
 93051| 5.56|   2.96| 0.004
 93057| 5.02|   0.65| 0.137
 93085| 3.52|   8.76| 1.151
 93104| 5.89|   6.32|-0.090
 93124| 5.33|   1.32| 0.731
 93148| 4.85|   6.14|-0.051
 93163| 5.14|   6.32| 1.355
 93174| 4.83|  33.43| 0.396
 93179| 5.91|  13.45| 0.251
 93194| 3.25|   5.14|-0.049
 93203| 5.27|  20.99| 0.573
 93225| 5.51|   6.34|-0.038
 93244| 4.02|  21.22| 1.082
 93256| 5.26|   9.36| 1.228
 93279| 4.94|   2.12| 1.465
 93287| 5.98|   7.43| 0.977
 93299| 5.39|   5.23|-0.182
 93340| 5.51|   6.59| 0.862
 93393| 5.69|   4.68|-0.086
 93408| 5.00|  25.54| 0.186
 93429| 4.02|  21.95| 1.079
 93498| 5.63|  11.81| 1.232
 93506| 2.60|  36.61| 0.062
 93526| 5.40|   6.53|-0.005
 93537| 5.96|   2.20| 1.158
 93542| 4.74|  17.75|-0.027
 93552| 5.73|  15.47| 0.328
 93574| 5.89|  17.65| 0.553
 93580| 5.82|  18.12| 0.182
 93624| 5.93|  11.17| 1.236
 93667| 5.49|   5.97| 0.026
 93683| 3.76|  23.49| 1.012
 93713| 5.40|   9.34|-0.014
 93717| 5.40|  10.04| 1.120
 93718| 5.63|   5.38| 1.548
 93747| 2.99|  39.18| 0.014
 93763| 5.93|   3.75|-0.015
 93805| 3.43|  26.05|-0.096
 93815| 5.17|  19.07| 0.532
 93825| 4.23|  55.89| 0.523
 93843| 5.53|  24.50| 0.296
 93845| 5.78|   9.82| 0.104
 93855| 6.00|   3.65|-0.025
 93862| 5.95|   9.33|-0.017
 93864| 3.32|  27.09| 1.169
 93867| 5.07|   6.43|-0.055
 93903| 5.25|   3.92|-0.109
 93917| 5.20|  24.64| 0.367
 93996| 5.56|   2.13|-0.087
 94005| 4.57|  18.67| 1.070
 94013| 5.88|  14.24| 1.086
 94068| 5.23|  22.96| 0.346
 94083| 5.11|  36.64| 0.308
 94114| 4.11|  25.15| 0.042
 94141| 2.88|   7.41| 0.377
 94150| 5.31|  27.13| 0.901
 94157| 5.86|   3.99|-0.080
 94160| 4.10|   6.42| 1.163
 94302| 5.13|   9.57| 1.008
 94311| 5.93|   3.33|-0.062
 94336| 5.85|  40.16| 0.666
 94376| 3.07|  32.54| 0.990
 94385| 5.35|   2.68| 0.094
 94434| 5.79|   1.54| 1.387
 94437| 5.51|   5.77| 1.442
 94477| 5.14|   5.09|-0.071
 94481| 4.43|   3.13|-0.150
 94490| 5.00|  20.14| 1.156
 94556| 5.91|  11.03| 0.902
 94620| 5.65|  10.26| 0.121
 94624| 5.58|   5.32| 1.067
 94630| 5.88|   2.37| 1.665
 94643| 4.86|   9.89| 0.569
 94648| 4.45|  21.73| 1.257
 94703| 4.76|   3.58|-0.058
 94712| 5.38|   6.11| 1.349
 94713| 4.35|   4.24| 1.258
 94720| 5.65|   8.77|-0.020
 94727| 5.59|   5.97| 0.101
 94779| 3.80|  26.48| 0.950
 94789| 5.52|  11.00| 0.170
 94820| 4.88|   6.09| 1.013
 94827| 5.46|   1.70| 0.020
 94834| 5.28|   7.72| 0.196
 94885| 5.10|   8.56| 1.143
 94982| 5.53|   9.39| 0.265
 94986| 5.59|   1.77|-0.122
 95038| 5.91|   3.70| 1.626
 95066| 4.98|  21.17| 0.937
 95073| 5.46|   6.40|-0.041
 95077| 5.59|  17.52| 0.276
 95081| 4.60|  14.52| 0.033
 95168| 3.92|  26.79| 0.228
 95176| 4.52|   1.95| 0.079
 95188| 5.84|   9.09| 1.062
 95222| 5.81|   8.98| 1.093
 95241| 3.96|   8.62|-0.085
 95260| 5.22|   8.10|-0.119
 95261| 5.03|  20.98| 0.020
 95294| 4.27|  23.52| 0.350
 95347| 3.96|  19.20|-0.105
 95352| 5.85|   8.06| 0.924
 95372| 4.99|   4.21|-0.120
 95447| 5.17|  66.01| 0.761
 95456| 5.91|  12.07| 1.278
 95477| 5.02|  14.78| 0.235
