#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2016-02-29T22:45:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ56d4b2251d72	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=HIP
#-out=Vmag
#-out=Plx
#Plx=25 .. 772.33
#-out=B-V
#HIPep=HIPep
#Erratum=Erratum
#

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#HIP|Vmag|Plx|B-V
# |mag|mas|mag
#------|-----|-------|------
 95575| 8.01|  39.73| 0.929
 95722| 7.57|  26.29| 0.741
 95730| 9.17|  36.33| 1.080
 95821| 6.95|  27.47| 0.718
 95849| 7.13|  28.78| 0.599
 95853| 3.76|  26.63| 0.148
 95890| 9.98|  33.64| 1.160
 95903|11.33|  28.85| 1.370
 95932| 6.29|  27.25| 0.450
 95962| 7.27|  29.18| 0.640
 95995| 6.60|  59.84| 0.859
 96085| 7.53|  55.50| 0.922
 96100| 4.67| 173.41| 0.786
 96113| 8.69|  45.34| 1.088
 96121|10.42|  43.86| 1.406
 96124| 7.14|  38.38| 0.675
 96183| 6.89|  49.61| 0.745
 96185| 6.62|  31.29| 0.595
 96229| 4.45|  29.50| 1.176
 96258| 5.71|  39.08| 0.475
 96285| 9.35|  69.09| 1.390
 96339|10.38|  35.76| 1.460
 96334| 7.89|  28.22| 0.648
 96370| 6.74|  31.60| 0.557
 96395| 6.73|  41.24| 0.636
 96402| 7.55|  25.56| 0.675
 96441| 4.49|  53.78| 0.395
 96471| 8.38|  32.98| 1.011
 96536| 5.46|  32.36| 0.501
 96556| 5.45|  31.14| 0.429
 96576| 7.51|  31.04| 0.719
 96620| 5.89|  25.12| 0.482
 96635| 9.11|  28.29| 0.872
 96643| 9.48|  29.48| 0.462
 96656| 8.04|  33.28| 0.881
 96702|10.94|  45.88| 1.480
 96710|10.49|  44.84| 1.391
 96735| 9.18|  27.14| 0.892
 96861| 9.03|  29.58| 1.040
 96895| 5.99|  46.25| 0.643
 96901| 6.25|  46.70| 0.661
 96998|10.03|  34.74| 1.347
 97051|10.00|  44.18| 1.260
 97063| 5.49|  27.26| 0.460
 97156| 8.74|  33.38| 0.990
 97222| 7.68|  49.09| 1.000
 97223| 9.15|  48.49| 1.175
 97241|10.61|  87.57|
 97255| 7.02|  33.05| 0.612
 97292| 9.74|  74.90| 1.517
 97295| 5.00|  47.94| 0.476
 97337|11.01|  26.90| 1.629
 97358| 7.60|  32.32| 0.689
 97370| 7.12|  26.61| 0.564
 97405| 7.69|  29.37| 0.669
 97420| 6.87|  38.44| 0.660
 97438| 6.64|  35.25| 0.592
 97640| 8.00|  35.46| 0.787
 97649| 0.76| 194.44| 0.221
 97650| 5.38|  37.86| 0.402
 97657| 9.46|  27.50| 1.044
 97675| 5.12|  51.57| 0.563
 97767| 6.16|  36.15| 0.642
 97779| 7.14|  29.91| 0.647
 97805| 9.45|  35.64| 1.155
 97944| 6.22|  70.34| 1.017
 98007| 9.42|  27.39| 0.978
 98020| 8.83|  25.32| 0.599
 98036| 3.71|  72.95| 0.855
 98066| 4.70|  42.03| 0.748
 98070|12.28|  36.42| 1.928
 98105|10.58|  32.65| 1.340
 98106| 8.40|  42.78| 1.058
 98123|10.06|  33.43| 1.600
 98130| 8.42|  52.11| 1.025
 98192| 7.91|  39.24| 0.797
 98204| 9.29|  52.92| 1.318
 98316| 8.54|  43.91| 1.050
 98413| 9.20|  27.79| 0.920
 98416| 5.87|  40.75| 0.598
 98444| 6.67|  26.01| 0.404
 98470| 5.65|  47.90| 0.498
 98495| 3.97|  30.73|-0.032
 98505| 7.67|  51.94| 0.932
 98589| 7.34|  29.20| 0.654
 98621| 8.12|  26.62| 0.674
 98677| 7.15|  51.71| 0.714
 98679| 8.69|  84.75| 1.124
 98681| 9.92|  84.75|
 98698| 7.46|  76.26| 1.128
120148|10.57|  36.47| 1.375
 98723| 9.59|  25.09| 1.040
 98764| 9.56|  27.72| 0.952
 98767| 5.73|  62.92| 0.749
 98792| 7.28|  64.17| 0.815
 98813| 6.91|  35.88| 0.614
 98819| 5.80|  56.60| 0.600
 98828| 7.82|  46.28| 0.924
 98878| 7.69|  30.13| 0.705
 98906|11.98|  63.23| 1.524
 98921| 6.18|  52.99| 0.654
 98959| 6.07|  56.45| 0.648
 99014| 9.61|  27.99| 1.052
 99026| 5.81|  27.43| 0.445
 99031| 5.38|  41.34| 0.850
 99096|11.54|  26.40| 1.208
 99137| 6.26|  43.08| 0.530
 99150|12.19|  68.49| 1.560
 99205| 9.81|  36.49| 1.169
 99240| 3.55| 163.73| 0.751
 99316| 7.56|  41.07| 0.810
 99322| 9.75|  31.49| 1.137
 99332| 9.56|  31.32| 1.184
 99344| 8.38|  25.96| 0.708
 99355| 8.73|  35.71| 0.906
 99385| 8.91|  63.82| 1.296
 99427| 8.88|  59.53| 1.320
 99438|12.18|  65.06| 0.070
 99452| 7.34|  48.83| 0.830
 99461| 5.32| 165.24| 0.868
 99550|11.30|  37.94| 1.424
 99572| 5.84|  35.65| 0.476
 99629|10.31|  27.36| 1.260
 99634| 8.46|  32.10| 0.896
 99651| 8.67|  27.33| 0.732
 99699|11.30|  37.54| 1.365
 99701| 7.97| 161.17| 1.431
 99711| 7.79|  50.27| 0.938
 99764|10.19|  49.03| 1.351
 99825| 5.73| 113.33| 0.878
 99880| 9.98|  40.97| 1.266
 99889| 5.87|  28.97| 0.447
 99916|11.16|  37.15| 1.417
 99965| 8.15|  32.33| 0.747
100017| 5.91|  56.92| 0.602
100047|11.03|  28.72| 1.301
100064| 3.58|  30.01| 0.883
100072| 7.27|  27.30| 0.567
100079| 8.66|  28.04| 1.008
100111|11.54|  39.57| 0.448
100133|11.01|  34.77| 1.430
100184| 6.13|  33.91| 0.469
100223| 8.73|  55.73| 1.167
100280| 8.41|  25.78| 0.740
100356|10.21|  43.57| 1.594
100412| 6.26|  30.84| 0.549
100455|10.14|  26.24| 1.088
100490|10.60|  50.36| 1.455
100492| 9.24|  27.48| 0.888
100511| 6.16|  38.27| 0.498
100852| 6.24|  25.21| 0.961
100859| 5.73|  26.56| 0.339
100923|11.41|  64.93| 1.504
100925| 6.61|  51.50| 0.724
100963| 7.09|  35.41| 0.642
100970| 6.87|  26.77| 0.662
101022| 6.82|  31.30| 0.547
101027| 4.77|  33.04| 0.386
101059| 7.08|  27.14| 0.512
101150| 9.69|  43.24| 1.340
101180|10.54| 125.62| 1.542
101262| 9.22|  38.18| 1.141
101317| 9.96|  30.40|
101345| 5.66|  41.26| 0.689
101382| 7.08|  44.99| 0.796
101432| 6.80|  25.48| 0.666
101507| 6.11|  30.45| 0.543
101516|11.53|  67.65|-0.097
101540|11.96|  32.22| 1.450
101549|10.14|  27.60| 0.950
101574|12.14|  43.51| 1.440
101579| 8.91|  32.73| 0.960
101593|10.08|  30.53| 1.180
101597| 8.50|  26.08| 0.759
101612| 4.75|  36.27| 0.291
101726| 8.10|  27.18| 0.648
101750| 7.46|  36.16| 0.859
101769| 3.64|  33.49| 0.425
101772| 3.11|  32.21| 0.998
101844|11.36|  31.24| 1.420
101846|10.05|  26.85| 1.143
101856|11.70|  29.12| 1.457
101875| 6.76|  37.12| 0.610
101905| 7.33|  29.73| 0.626
101916| 5.07|  33.27| 0.702
101932| 8.52|  35.22| 0.910
101933|11.78|  28.56|
101948| 6.81|  30.46| 0.507
101955| 7.88|  53.82| 1.241
101966| 6.39|  30.31| 0.559
101983| 5.11|  41.33| 0.544
101997| 6.36|  68.28| 0.719
102011| 6.02|  30.12| 0.443
102040| 6.43|  47.65| 0.611
102101|10.27|  41.74| 1.360
102115|10.53|  35.83| 1.318
102119| 9.83|  43.42| 1.121
102128| 7.18|  25.35| 0.640
102141|10.27|  97.80| 1.550
102186| 8.83|  82.57| 1.324
102203| 7.61|  33.15| 0.711
102207|12.38|  47.39|-0.199
102226| 8.26|  39.38| 0.889
102235|10.80|  50.17| 1.450
102264| 6.95|  44.57| 0.671
102300|11.87|  46.11| 1.997
102301|11.46|  38.38| 1.449
102332| 9.84|  38.26| 1.191
102333| 4.51|  41.38| 0.278
102357|10.29|  50.18| 1.457
102401|10.79|  80.01| 1.491
102409| 8.81| 100.59| 1.470
102422| 3.41|  69.73| 0.912
102431| 4.52|  36.87| 0.535
102485| 4.13|  68.16| 0.426
102486| 7.82|  30.10| 0.914
102488| 2.48|  45.26| 1.021
102490| 7.09|  26.15| 0.794
102495|10.73|  32.48| 1.299
102521| 7.66|  28.47| 0.620
102531| 5.15|  31.69| 0.495
102532| 4.27|  32.14| 1.042
102580| 8.26|  25.32| 0.759
102582| 9.72|  31.68| 1.032
102610| 7.43|  25.60| 0.587
102616|10.76|  37.39| 1.365
102664| 8.02|  26.41| 0.619
102766| 8.25|  42.23| 0.939
102782| 9.30|  29.16| 1.074
102784| 9.31|  29.16| 1.073
102791| 8.23|  28.61| 0.767
102805| 6.01|  33.81| 0.420
102851| 8.32|  48.38| 1.068
102870| 9.69|  44.57| 1.160
102914| 9.79|  25.07| 1.035
102964| 9.73|  26.17| 1.010
102970| 7.81|  33.80| 0.685
103019|10.35|  28.49| 1.332
103039|11.41| 182.15| 1.653
103096| 8.55| 141.95| 1.483
103138| 9.76|  26.08| 1.085
103150|11.10|  29.58| 1.275
103256| 8.82|  44.04| 1.054
103287| 9.07|  26.83| 0.748
103324|11.47|  35.56| 1.460
103388|11.38|  67.71| 1.563
103389| 5.70|  47.61| 0.507
103393|11.87|  56.56| 1.490
103441|11.98|  73.24| 1.533
103455| 6.93|  30.11| 0.584
103458| 6.52|  46.26| 0.587
103502|10.75|  25.55|
103544|11.21|  42.80| 1.741
103576|11.31|  29.12| 1.380
103577|12.03|  31.40| 1.400
103581| 8.51|  30.07| 0.955
103636|11.67|  31.99| 1.437
103641| 6.58|  25.60| 0.584
103650| 9.32|  38.87| 1.120
103655|10.12|  66.21| 1.520
103654| 6.86|  26.88| 0.627
103673| 5.76|  35.07| 0.480
103678| 9.78|  25.60| 1.073
103682| 6.21|  37.80| 0.635
103699| 8.02|  29.84| 0.747
103766|10.83|  27.61| 1.407
103768| 9.37|  48.87| 1.239
103787| 9.62|  25.84| 1.055
103800|11.23|  72.37| 1.527
103820| 9.36|  32.80| 1.046
103832|10.40|  25.66| 1.158
103859| 7.69|  51.65| 0.970
103882| 5.32|  28.32| 0.424
103910|12.88|  70.51| 1.653
104059|11.45|  52.26| 1.443
104092| 8.27|  67.38| 1.119
104101| 5.94|  27.06| 0.538
104108| 9.42|  29.76| 1.040
104137|12.13|  43.63| 1.548
104197|10.84|  29.85| 1.260
104214| 5.20| 287.13| 1.069
104217| 6.05| 285.42| 1.309
104225| 8.19|  30.45| 0.766
104239| 7.12|  56.67| 0.901
104299| 8.55|  37.36| 0.840
104304| 9.60|  28.53| 1.102
104318| 8.01|  27.86| 0.692
104329| 9.84|  28.60| 1.160
104375| 8.69|  32.59| 0.832
104383| 9.45|  37.91| 1.150
104432|10.87|  82.33| 1.490
104436| 6.98|  41.28| 0.619
104440| 5.67|  53.38| 0.590
104521| 4.70|  28.38| 0.262
104526| 7.07|  30.93| 0.687
104565|11.06|  31.55| 1.372
104587| 7.83|  32.68| 0.780
104610|10.99|  29.64| 1.301
104644|11.98|  69.76| 1.586
104659| 7.37|  28.26| 0.525
104680| 5.83|  30.90| 0.450
104733| 7.32|  37.12| 0.666
104738| 5.25|  29.96| 0.460
104809| 7.38|  33.63| 0.689
104858| 4.47|  54.11| 0.529
104887| 3.74|  47.80| 0.393
105038| 7.88|  61.83| 1.020
105090| 6.69| 253.37| 1.397
105152| 8.15|  52.03| 0.990
105184| 6.75|  42.04| 0.637
105199| 2.45|  66.84| 0.257
105204| 9.83|  26.71| 1.111
105214| 6.60|  32.10| 0.689
105312| 6.56|  53.40| 0.737
105319| 4.39|  33.58| 0.191
105336|10.90|  50.15| 1.450
105341| 9.09|  61.04| 1.340
105384| 7.84|  27.49| 0.687
105406| 6.39|  37.64| 0.533
105441| 8.97|  32.52| 1.010
105483| 8.03|  25.22| 0.762
105533| 9.91|  48.28| 1.495
105557| 6.85|  25.67| 0.640
105606| 7.61|  26.53| 0.741
105612| 7.88|  29.21| 0.687
105675| 8.68|  39.39| 1.063
105679|12.45|  37.22| 1.520
105712| 6.98|  48.86| 0.723
105766| 7.26|  38.86| 0.619
105769| 5.59|  29.14| 0.335
105791| 8.28|  35.83| 0.828
105858| 4.21| 108.50| 0.494
105885|10.50|  34.92| 1.369
105905| 8.65|  43.12| 0.924
105911| 7.49|  42.52| 0.876
105918| 6.72|  29.56| 0.529
105932|11.09|  61.57| 1.500
105963|11.06|  33.69| 1.785
105992| 8.84|  25.85| 0.840
106007| 6.61|  28.41| 0.490
106043|12.20|  26.72| 1.420
106106|10.33| 148.29| 1.620
106122| 7.93|  33.60| 0.759
106147| 9.11|  55.38| 1.261
106213| 7.14|  25.55| 0.596
106231| 9.23|  39.91| 1.050
106255|11.96| 124.82| 1.703
106286|10.36|  31.72| 1.500
106305| 8.84|  28.80| 0.955
106350|11.39|  30.64|
106353| 8.45|  37.10| 0.878
106391|10.19|  27.82| 1.037
106394| 8.54|  26.18| 0.835
106400| 9.34|  43.20| 1.163
106407| 7.78|  34.76| 0.810
106440| 8.66| 202.53| 1.521
106481| 3.98|  26.20| 0.885
106557|12.01|  57.37| 1.800
106559| 5.70|  36.86| 0.423
106694|10.17|  46.80| 1.433
106696| 7.14|  67.85| 0.879
106704|10.09|  27.94| 1.379
106794|10.57|  33.02| 1.012
106803|10.63|  47.58| 1.420
106811| 9.83|  76.07| 1.495
106825| 8.62|  27.21| 0.844
106897| 5.77|  25.57| 0.314
106913| 6.75|  39.13| 0.623
106972|11.62|  39.78| 1.515
107022| 7.07|  45.17| 0.755
107038| 8.37|  34.61| 0.868
107062| 9.16|  30.96| 1.006
107070| 7.45|  37.19| 0.686
107089| 3.73|  47.22| 1.008
107095| 5.16|  30.73| 0.672
107133|10.52|  32.99| 1.295
107143| 8.82|  42.40| 1.054
107152| 8.36|  26.72| 0.756
107191| 6.88|  27.78| 0.531
107225| 6.67|  26.56| 0.559
107233| 9.46|  26.39| 1.059
107310| 4.49|  44.64| 0.512
107317|12.06|  47.30| 1.522
107346| 9.65|  49.27| 1.334
107350| 5.96|  54.37| 0.587
107354| 4.14|  28.34| 0.425
107376|11.43|  37.05|
107385| 9.79|  25.12| 0.963
107393|11.82|  31.11|
107412| 6.69|  25.70| 0.439
107427|10.95|  47.82| 0.448
107457| 8.00|  26.33| 0.727
107522| 8.77|  52.56| 1.322
107556| 2.85|  84.58| 0.180
107620| 7.59|  29.43| 0.660
107625| 8.62|  42.12| 0.960
107649| 5.57|  63.95| 0.601
107700| 8.97|  27.99| 0.860
107705| 9.53|  62.00| 1.420
107711|11.52|  74.42| 1.570
107758|10.85|  33.87| 1.367
107772|10.56|  44.45| 1.328
107788| 5.34|  29.91| 0.394
107805| 8.28|  25.94| 0.735
107822| 7.81|  29.31| 0.777
107865|11.47|  29.89| 1.633
107877| 6.85|  25.11| 0.487
107895| 8.60|  28.47| 0.848
107920| 7.85|  33.93| 0.798
107931|11.63|  30.95| 1.420
107936| 9.47|  26.93| 1.003
107941| 8.19|  31.97| 0.880
107948|12.11|  31.42| 1.530
107968|12.74|  39.84|-0.011
107975| 5.52|  36.15| 0.426
108020| 9.84|  35.78| 1.180
108028| 8.18|  41.71| 0.937
108036| 5.08|  36.15| 0.378
108065| 7.82|  27.56| 0.733
108092|10.30|  43.07| 1.333
108110| 9.81|  25.60| 1.021
108121| 8.75|  35.94| 0.569
108156| 7.73|  49.21| 0.911
108159|11.99|  66.12| 1.560
108158| 7.43|  25.10| 0.696
108162| 8.23|  37.91| 1.000
108216| 9.82|  27.32| 1.048
108241| 8.46|  30.22| 0.842
108380|11.02|  50.43| 1.439
108391|10.77|  31.68| 1.806
108405|10.36|  61.63| 1.510
108416| 9.05|  32.13| 1.035
108456| 6.92|  25.38| 0.517
108461| 7.45|  26.03| 0.698
108467|10.56|  47.95| 0.742
108468| 7.16|  29.06| 0.640
108481| 9.09|  31.70| 1.040
108490| 6.95|  34.12| 0.501
108506| 6.24|  27.77| 0.971
108523|11.87|  37.83| 1.653
108525| 8.45|  28.15| 0.755
108535| 5.04|  26.67| 0.439
108567| 9.53|  43.04| 1.202
108569| 9.74|  84.26| 1.479
108706|11.99| 111.57| 1.718
108736| 7.12|  27.96| 0.572
108752|10.65|  60.94| 1.498
108774| 7.96|  29.79| 0.693
108782| 9.17|  96.98| 1.453
108809| 6.63|  33.25| 0.504
108870| 4.69| 275.76| 1.056
108890|12.09|  45.87| 1.570
108917| 4.26|  32.07| 0.379
108930|10.98|  33.56| 1.340
108940| 9.44|  27.44| 1.134
108947| 8.37|  31.38| 0.816
109084|10.12|  46.70| 1.408
109095|11.14|  27.51| 1.390
109110| 7.57|  28.16| 0.674
109119|10.20|  93.81| 0.668
109162| 7.80|  31.99| 0.788
109166| 8.44|  33.11| 0.860
109176| 3.77|  85.06| 0.435
109245| 6.67|  33.48| 0.544
109268| 1.73|  32.16|-0.070
109285| 4.50|  25.01| 0.054
109343|11.39|  27.63| 1.413
109378| 6.54|  46.97| 0.773
109388|10.41| 113.97| 1.531
109402|11.86|  27.87| 1.436
109421|10.25|  29.74| 1.157
109422| 4.94|  53.36| 0.489
109427| 3.52|  33.77| 0.086
109461| 9.19|  26.93| 0.924
109474| 5.52|  30.61| 0.391
109480|10.92|  26.63| 1.480
109527| 7.23|  44.57| 0.812
109537|11.11|  44.84| 1.460
109555|10.25|  87.42| 1.465
109572| 5.24|  27.03| 0.534
109638|11.99|  71.97| 1.553
109646| 7.44|  26.57| 0.535
109670|11.48|  44.20| 0.660
109756|11.82|  38.99| 1.456
109807|10.40|  32.33| 1.252
109812|10.33|  50.56| 1.426
109816| 9.52|  33.74| 1.070
109821| 6.23|  45.19| 0.648
109822| 6.55|  26.19| 0.890
109857| 4.18|  38.86| 0.278
109926| 7.50|  46.62| 0.810
109980| 9.23|  41.69| 1.170
110035| 7.04|  32.55| 0.606
110066| 8.40|  39.38| 0.961
110078| 5.49|  26.00| 0.312
110109| 5.36|  73.47| 0.614
110156| 9.95|  25.36| 1.130
110258|10.93|  28.72| 1.287
110245|10.17|  27.62| 1.240
110341| 6.18|  31.45| 0.451
110400|12.11|  62.40| 1.653
110443| 8.98|  74.75| 1.329
110468| 8.75|  35.14| 0.833
110483| 8.19|  26.07| 0.752
110508| 7.91|  30.84| 0.682
110526|10.70|  62.18| 1.570
110534|10.82|  51.57| 1.470
110548| 6.20|  29.50| 0.518
110618| 5.28|  34.60| 0.660
110640| 8.83|  46.74| 1.180
110649| 5.31|  48.81| 0.665
110655|10.59|  30.73| 1.312
110712| 6.12|  43.39| 0.599
110714|10.46|  29.93| 1.335
110716| 8.32|  34.28| 0.902
110719| 9.35|  60.24| 1.120
110750| 9.25|  37.37| 1.135
110774| 9.52|  39.97| 1.102
110778| 5.55|  49.80| 0.618
110785| 5.76|  25.34| 0.519
110812| 8.79|  29.13| 0.867
110843| 7.48|  27.90| 0.730
110893| 9.59| 249.52| 1.613
110922|11.97|  40.81|
110951|10.73|  44.34| 1.359
110960| 3.65|  31.53| 0.406
110980|10.51|  45.69| 1.431
110996| 7.65|  64.74| 1.080
111078|10.89|  28.63| 1.300
111169| 3.76|  31.86| 0.031
111170| 6.15|  39.18| 0.565
111274| 6.94|  27.92| 0.668
111288|11.01|  36.11| 1.373
111313|10.36|  78.07| 1.501
111349| 7.80|  31.25| 0.721
111391|11.25|  63.98| 1.494
111449| 5.21|  43.97| 0.446
111494|11.32|  27.56| 1.448
111565| 7.58|  30.98| 0.670
111566| 9.62|  32.38| 1.103
111571| 9.98|  57.04| 1.411
111648| 8.20|  33.14| 0.739
111685| 9.41|  52.94| 1.367
111686| 9.77|  32.04| 1.223
111746| 7.89|  25.22| 0.640
111766|11.50|  67.44| 1.593
111802| 9.06| 115.71| 1.466
111805| 6.82|  26.33| 0.581
111870| 7.74|  25.42| 0.764
111880|11.10|  26.45| 1.367
111883| 8.77|  35.34| 0.869
111888| 8.48|  44.10| 0.938
111932|11.76|  41.53| 1.433
111960| 7.83|  73.85| 1.143
111958|10.34|  29.76| 1.304
111965| 6.32|  29.86| 0.520
111974| 5.72|  30.49| 0.723
111977| 7.46|  34.05| 0.635
111978| 7.41|  37.45| 0.789
111983| 9.14|  43.65| 1.044
112040|10.82|  27.99| 1.631
112069|10.85|  26.55|
112095| 9.56|  26.54| 1.031
112117| 5.99|  42.47| 0.584
112120|11.78|  47.13| 1.501
112190| 8.11|  46.46| 0.966
112245| 7.50|  39.82| 0.719
112312|11.70|  42.35| 1.300
112324| 6.45|  27.87| 0.430
112388|11.98|  42.55| 1.459
112389|10.76|  25.98| 1.592
112414| 6.63|  25.88| 0.636
112426| 7.87|  33.54| 0.803
112447| 4.20|  61.54| 0.502
112452|11.51|  38.88| 1.633
112460|10.29| 198.07| 1.540
112491| 7.58|  36.73| 0.744
112496| 9.02|  37.58| 1.048
112504| 7.35|  29.51| 0.684
112506| 7.99|  25.56| 0.690
112515| 7.22|  30.40| 0.598
112523|10.39|  29.13| 1.582
112524|10.03|  26.95| 1.170
112527| 7.53|  50.15| 0.867
112559| 6.67|  31.94| 0.654
112581| 7.49|  25.34| 0.589
112623| 3.49|  25.16| 0.083
112610|10.95|  32.08| 1.590
112637| 9.72|  27.27| 1.002
112652|11.25|  30.22| 1.410
112678|10.50|  27.85| 1.234
112703|10.78|  29.44| 1.330
112724| 3.50|  28.27| 1.053
112748| 3.51|  27.95| 0.933
112763| 7.77|  35.87| 0.741
112768| 8.34|  30.30| 0.859
112774| 9.86|  71.43| 1.452
112800|11.72|  52.82| 1.523
112812| 7.22|  31.95| 0.590
112816| 8.43|  26.17| 0.740
112829| 8.46|  25.00| 0.817
112843|11.61|  25.41| 1.390
112870| 8.29|  47.56| 0.849
112909|11.66|  70.30| 1.500
112914| 9.67|  25.71| 1.060
112915| 8.01|  41.17| 1.043
112918| 9.79|  36.83| 1.200
112935| 5.16|  37.25| 0.487
112974| 6.74|  25.59| 0.524
112978|11.82|  51.42| 1.533
113020|10.16| 212.69| 1.597
113026| 9.59|  31.02| 1.099
113044| 6.03|  30.04| 0.621
113124|11.13|  32.39| 1.400
113137| 6.04|  37.71| 0.660
113201|11.60|  40.44| 1.653
113221|11.71|  31.31| 1.408
113229|10.42| 116.02| 1.485
113231| 8.01|  28.72| 0.659
113238| 8.11|  26.39| 0.821
113244|11.23|  41.15| 1.433
113280| 8.90|  31.07| 1.000
113283| 6.48| 130.94| 1.094
113296| 8.68| 145.27| 1.507
113333| 9.93|  34.86| 1.180
113357| 5.45|  65.10| 0.666
113368| 1.17| 130.08| 0.145
113409|10.13|  36.96| 1.233
113421| 6.17|  50.71| 0.744
113423| 8.57|  28.14| 0.846
113445| 6.43|  32.32| 0.640
113552|10.57|  37.87| 1.402
113576| 7.88| 122.80| 1.379
113579| 7.47|  31.22| 0.655
113590|11.06|  35.66| 1.435
113597| 9.57|  33.29| 1.344
113602|11.56|  49.15| 1.526
113605|11.60|  49.36| 1.510
113638| 4.11|  28.99| 0.960
113697| 8.93|  38.77| 1.024
113701| 8.17|  32.76| 0.827
113718| 7.48|  59.04| 0.943
113755| 8.66|  34.58| 1.019
113771|11.15|  30.39| 1.318
113829| 6.65|  41.19| 0.620
113850|10.65|  48.15| 1.643
113860| 5.12|  34.98| 0.305
113884| 7.22|  36.14| 0.631
113896| 6.68|  32.50| 0.581
113944| 9.86|  49.94| 1.392
113989| 7.49|  33.65| 0.646
114028| 7.10|  26.39| 0.597
114044|10.73|  28.26| 1.255
114046| 7.35| 303.90| 1.483
114066|10.87|  40.09| 1.440
114088|11.46|  27.32| 1.395
114096| 6.44|  35.32| 0.544
114098| 9.33|  27.80| 0.879
114110|12.24| 216.52|
114135| 8.98|  26.81| 0.915
114156| 9.62|  47.36| 1.276
114167| 5.81|  25.15| 0.486
114176|12.28| 147.95|
114189| 5.97|  25.04| 0.259
114210| 5.68|  29.33| 0.449
114233|10.90|  63.85| 1.490
114242|10.20|  50.30| 1.120
114252|10.87|  45.75| 1.397
114286| 8.84|  25.03| 0.838
114291| 6.74|  26.76| 0.476
114322| 8.59|  33.40| 1.012
114361| 8.29|  66.36| 1.201
114378| 6.54|  38.67| 0.607
114379| 7.91|  39.56| 0.900
114382| 5.83|  28.87| 0.475
114385| 7.11|  34.06| 0.658
114411|11.27|  63.73| 1.566
114416| 8.70|  48.05| 1.004
114424| 7.33|  28.11| 0.604
114427|11.39|  30.87| 1.370
114430| 5.91|  35.39| 0.450
114455| 8.65|  34.90| 0.966
114456| 6.98|  42.65| 0.750
114570| 4.53|  40.82| 0.302
114622| 5.57| 153.24| 1.000
114699| 6.12|  34.25| 0.787
114702| 7.55|  26.52| 0.544
114703| 8.20|  35.69| 0.651
114716|11.99|  39.09| 1.480
114719|10.46|  51.44| 1.449
114746| 9.42|  27.53| 0.938
114790| 7.96|  32.78| 0.695
114859| 9.96|  45.21| 1.050
114885| 9.22|  31.26| 1.007
114886| 8.07|  41.33| 0.871
114922|11.17|  31.50| 1.450
114924| 5.58|  49.31| 0.556
114941|10.51|  38.08| 1.500
114948| 5.64|  48.60| 0.521
114952| 6.71|  26.37| 0.415
114954|10.86|  47.58| 1.395
114980| 9.02|  36.87| 1.130
114986| 8.71|  36.68| 1.049
114996| 3.99|  45.40| 0.410
115004| 9.72|  26.96| 1.130
115013|10.39|  30.71| 1.316
115054| 5.54|  28.89| 0.445
115058|10.92|  41.19| 1.434
115087| 7.50|  25.33| 0.632
115099|11.25|  30.77| 1.633
115112| 8.02|  30.76| 0.820
115123| 8.93|  51.97| 1.154
115126| 5.20|  48.22| 0.787
115142| 5.56|  28.72| 0.386
115147| 7.53|  50.65| 0.893
115194| 8.87|  31.50| 0.811
115211|11.03|  38.28| 1.450
115277| 9.38|  26.10| 0.918
115302|11.76|  36.97| 1.429
115331| 7.36|  45.63| 0.801
115332|11.70|  93.50| 1.524
115341| 8.12|  47.66| 1.056
115381| 8.56|  26.95| 0.853
115417| 6.62|  26.70| 0.600
115445| 7.80|  51.37| 0.881
115470| 8.61|  32.06| 0.939
115527| 7.62|  33.10| 0.682
115562|10.03|  76.23| 1.465
115610| 9.35|  25.02| 0.967
115648|11.27|  32.87| 1.430
115680|10.56|  42.25| 1.461
115713| 5.53|  31.28| 0.409
115715| 7.36|  28.53| 0.644
115752|10.37|  30.30| 1.272
115777| 9.60|  25.91| 0.880
115780| 8.64|  26.90| 0.906
115781|13.25|  26.90|
115849| 8.99|  27.79| 0.934
115860| 9.81|  29.00| 1.130
115951| 6.88|  25.33| 0.620
115955|10.19|  37.51| 1.316
